video_id,pure_text,label,index,cleaned_text,text_len,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rDjWjwD5TGU,John Doe these things will evolve soon an be faster for gad sake,2,599,"['john', 'doe', 'these', 'things', 'will', 'evolve', 'soon', 'an', 'be', 'faster', 'for', 'gad', 'sake']",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tQZWe1JFR9g,"Interesting service, but is it really ""contactless"" if you have to open the lid with your hands? And how many other people have opened the lid before you have? Or how many people have touched the robot whilst travelling? What if one of those people are self-isolating cos they have covid, they just spread it to your robot and anyone else who may tough it. Would be better if the lid opened itself when instructed by the app, and closes itself when you click send back. Maybe even some vapour/windscreen jets to spray 70% IPA over the lid before delivery, camera checking to make sure noone accidentally gets squirted on or into their eyes etc",2,613,"['interesting', 'service', ',', 'but', 'is', 'it', 'really', '``', 'contactless', ""''"", 'if', 'you', 'have', 'to', 'open', 'the', 'lid', 'with', 'your', 'hands', '?', 'and', 'how', 'many', 'other', 'people', 'have', 'opened', 'the', 'lid', 'before', 'you', 'have', '?', 'or', 'how', 'many', 'people', 'have', 'touched', 'the', 'robot', 'whilst', 'travelling', '?', 'what', 'if', 'one', 'of', 'those', 'people', 'are', 'self-isolating', 'cos', 'they', 'have', 'covid', ',', 'they', 'just', 'spread', 'it', 'to', 'your', 'robot', 'and', 'anyone', 'else', 'who', 'may', 'tough', 'it', '.', 'would', 'be', 'better', 'if', 'the', 'lid', 'opened', 'itself', 'when', 'instructed', 'by', 'the', 'app', ',', 'and', 'closes', 'itself', 'when', 'you', 'click', 'send', 'back', '.', 'maybe', 'even', 'some', 'vapour/windscreen', 'jets', 'to', 'spray', 'ipa', 'over', 'the', 'lid', 'before', 'delivery', ',', 'camera', 'checking', 'to', 'make', 'sure', 'noone', 'accidentally', 'gets', 'squirted', 'on', 'or', 'into', 'their', 'eyes', 'etc']",125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tQZWe1JFR9g,They disinfect the robot after every deliver.,2,614,"['they', 'disinfect', 'the', 'robot', 'after', 'every', 'deliver', '.']",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tQZWe1JFR9g,do they work in ice and snow that we have on Canadian sidewalks and roads during the winter ?,2,615,"['do', 'they', 'work', 'in', 'ice', 'and', 'snow', 'that', 'we', 'have', 'on', 'canadian', 'sidewalks', 'and', 'roads', 'during', 'the', 'winter', '?']",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tQZWe1JFR9g,So the company has made 1 million dollars then?,2,616,"['so', 'the', 'company', 'has', 'made', 'million', 'dollars', 'then', '?']",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tQZWe1JFR9g,"Yea, I wish we could still have the elevator guy, or the guy going around lighting the street lamps at night, or the guy delivering milk bottles in the morning. No of course I don't.",2,618,"['yea', ',', 'i', 'wish', 'we', 'could', 'still', 'have', 'the', 'elevator', 'guy', ',', 'or', 'the', 'guy', 'going', 'around', 'lighting', 'the', 'street', 'lamps', 'at', 'night', ',', 'or', 'the', 'guy', 'delivering', 'milk', 'bottles', 'in', 'the', 'morning', '.', 'no', 'of', 'course', 'i', 'do', ""n't"", '.']",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tQZWe1JFR9g,When will you go public?,2,622,"['when', 'will', 'you', 'go', 'public', '?']",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tQZWe1JFR9g,Would move to Estonia for you guys.,2,623,"['would', 'move', 'to', 'estonia', 'for', 'you', 'guys', '.']",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UJ1NFLGeMjM,Do you have these robots in UK colleges?,2,632,"['do', 'you', 'have', 'these', 'robots', 'in', 'uk', 'colleges', '?']",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UJ1NFLGeMjM,This shows only the good things about those robots what about the bad things think about that thank you take care and peace out.........,2,633,"['this', 'shows', 'only', 'the', 'good', 'things', 'about', 'those', 'robots', 'what', 'about', 'the', 'bad', 'things', 'think', 'about', 'that', 'thank', 'you', 'take', 'care', 'and', 'peace', 'out', '.........']",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UJ1NFLGeMjM,"I have seen some videos outside the campus, starships roaming on roads for home delivery. some times it is giving a quick start or stop, like getting down and climbing on a footpath to cross the road, rushing after avoiding an obstacle, etc...!. isn't it going to spill beverages that are loosely packed? and if a bad person takes advantage of it and what if he placed an explosive and it was a bomb to be precise in its return journey, how is it going to handle it?. will it halt? will it complain? or something?",2,644,"['i', 'have', 'seen', 'some', 'videos', 'outside', 'the', 'campus', ',', 'starships', 'roaming', 'on', 'roads', 'for', 'home', 'delivery', '.', 'some', 'times', 'it', 'is', 'giving', 'a', 'quick', 'start', 'or', 'stop', ',', 'like', 'getting', 'down', 'and', 'climbing', 'on', 'a', 'footpath', 'to', 'cross', 'the', 'road', ',', 'rushing', 'after', 'avoiding', 'an', 'obstacle', ',', 'etc', '...', '!', '.', 'is', ""n't"", 'it', 'going', 'to', 'spill', 'beverages', 'that', 'are', 'loosely', 'packed', '?', 'and', 'if', 'a', 'bad', 'person', 'takes', 'advantage', 'of', 'it', 'and', 'what', 'if', 'he', 'placed', 'an', 'explosive', 'and', 'it', 'was', 'a', 'bomb', 'to', 'be', 'precise', 'in', 'its', 'return', 'journey', ',', 'how', 'is', 'it', 'going', 'to', 'handle', 'it', '?', '.', 'will', 'it', 'halt', '?', 'will', 'it', 'complain', '?', 'or', 'something', '?']",112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UKEp3LsYoE8,"Just saw 2 of them today, in plano texas",2,652,"['just', 'saw', 'of', 'them', 'today', ',', 'in', 'plano', 'texas']",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UKEp3LsYoE8,Cool bc i know well normal deliverymen cant do their job correctly!,2,659,"['cool', 'bc', 'i', 'know', 'well', 'normal', 'deliverymen', 'cant', 'do', 'their', 'job', 'correctly', '!']",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UKEp3LsYoE8,So does the bot have like a gun to protect itself?,2,673,"['so', 'does', 'the', 'bot', 'have', 'like', 'a', 'gun', 'to', 'protect', 'itself', '?']",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UKEp3LsYoE8,"Here is an answer to a question nobody asked, how many will be hijacked and stolen?",2,675,"['here', 'is', 'an', 'answer', 'to', 'a', 'question', 'nobody', 'asked', ',', 'how', 'many', 'will', 'be', 'hijacked', 'and', 'stolen', '?']",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vIxhfFGVnh4,Cool they should of gave it legs and arms.,2,685,"['cool', 'they', 'should', 'of', 'gave', 'it', 'legs', 'and', 'arms', '.']",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WOz4cEamtyg,My question how good are these delivery robots and are these fast enough?,2,692,"['my', 'question', 'how', 'good', 'are', 'these', 'delivery', 'robots', 'and', 'are', 'these', 'fast', 'enough', '?']",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WOz4cEamtyg,I don‚Äôt think it will replace drivers anytime soon! However just we will switch to electric vehicles,2,693,"['i', 'don', '‚Ä?, 't', 'think', 'it', 'will', 'replace', 'drivers', 'anytime', 'soon', '!', 'however', 'just', 'we', 'will', 'switch', 'to', 'electric', 'vehicles']",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WOz4cEamtyg,They're not little. They're the size of one of those heavy TVs,2,695,"['they', ""'re"", 'not', 'little', '.', 'they', ""'re"", 'the', 'size', 'of', 'one', 'of', 'those', 'heavy', 'tvs']",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WOz4cEamtyg,"2 miles, hmm? Not enough to put anyone out of a job so we're all good here.",2,700,"['miles', ',', 'hmm', '?', 'not', 'enough', 'to', 'put', 'anyone', 'out', 'of', 'a', 'job', 'so', 'we', ""'re"", 'all', 'good', 'here', '.']",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WOz4cEamtyg,just new jobs for everyone,2,701,"['just', 'new', 'jobs', 'for', 'everyone']",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WOz4cEamtyg,"Wouldn't get far, there's cameras and trackers all over it. They gone risk going to jail over some food",2,706,"['would', ""n't"", 'get', 'far', ',', 'there', ""'s"", 'cameras', 'and', 'trackers', 'all', 'over', 'it', '.', 'they', 'gone', 'risk', 'going', 'to', 'jail', 'over', 'some', 'food']",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wS8Y722ojsM,Elon musk : Robot AI are more dangerous than nukes. The train : Are you sure about that?,2,708,"['elon', 'musk', ':', 'robot', 'ai', 'are', 'more', 'dangerous', 'than', 'nukes', '.', 'the', 'train', ':', 'are', 'you', 'sure', 'about', 'that', '?']",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wS8Y722ojsM,Oh nooooo the little robot cross the street,2,710,"['oh', 'nooooo', 'the', 'little', 'robot', 'cross', 'the', 'street']",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wS8Y722ojsM,I invested my coffee in it,2,711,"['i', 'invested', 'my', 'coffee', 'in', 'it']",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wS8Y722ojsM,Delivery Food in ohio,2,712,"['delivery', 'food', 'in', 'ohio']",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wS8Y722ojsM,rolling_on_the_floor_laughing,2,713,['rolling_on_the_floor_laughing'],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wS8Y722ojsM,Who orders non sealed liquid in one of these,2,714,"['who', 'orders', 'non', 'sealed', 'liquid', 'in', 'one', 'of', 'these']",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wS8Y722ojsM,That's gonna be hard to clean I assume.,2,718,"['that', ""'s"", 'gon', 'na', 'be', 'hard', 'to', 'clean', 'i', 'assume', '.']",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wS8Y722ojsM,LMFAOOO,2,719,['lmfaooo'],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wS8Y722ojsM,I think just engineering a better interior would solve this,2,720,"['i', 'think', 'just', 'engineering', 'a', 'better', 'interior', 'would', 'solve', 'this']",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wS8Y722ojsM,yg yes but not everyone wants to drink from a bag,2,721,"['yg', 'yes', 'but', 'not', 'everyone', 'wants', 'to', 'drink', 'from', 'a', 'bag']",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wS8Y722ojsM,head Liquid can be stored in a bag.,2,722,"['head', 'liquid', 'can', 'be', 'stored', 'in', 'a', 'bag', '.']",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wS8Y722ojsM,"It‚Äôs kinda on the store to design packaging, or adapt existing packaging to work during transit. The robots carry all kinds of things - groceries, medicine, hot and cold food containers of different sizes. What generally happens now is that coffee shops shrink wrap the takeaway cups so there‚Äôs little to no spillage. Also, Starship need to stop allowing their robots to yeet up kerbs",2,724,"['it', '‚Ä?, 's', 'kinda', 'on', 'the', 'store', 'to', 'design', 'packaging', ',', 'or', 'adapt', 'existing', 'packaging', 'to', 'work', 'during', 'transit', '.', 'the', 'robots', 'carry', 'all', 'kinds', 'of', 'things', 'groceries', ',', 'medicine', ',', 'hot', 'and', 'cold', 'food', 'containers', 'of', 'different', 'sizes', '.', 'what', 'generally', 'happens', 'now', 'is', 'that', 'coffee', 'shops', 'shrink', 'wrap', 'the', 'takeaway', 'cups', 'so', 'there', '‚Ä?, 's', 'little', 'to', 'no', 'spillage', '.', 'also', ',', 'starship', 'need', 'to', 'stop', 'allowing', 'their', 'robots', 'to', 'yeet', 'up', 'kerbs']",75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wS8Y722ojsM,XDDDDDDDD,2,725,['xdddddddd'],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wS8Y722ojsM,rolling_on_the_floor_laughing,2,727,['rolling_on_the_floor_laughing'],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wS8Y722ojsM,How come they didnt install cup holders??,2,729,"['how', 'come', 'they', 'didnt', 'install', 'cup', 'holders', '?', '?']",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wS8Y722ojsM,face_with_tears_of_joy,2,731,['face_with_tears_of_joy'],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WTiXTUF_eUk,2016 came and went havent seen one yet in my town,2,746,"['came', 'and', 'went', 'havent', 'seen', 'one', 'yet', 'in', 'my', 'town']",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WTiXTUF_eUk,"The video says ""totally secure."" How? Those things are going to get stolen left and right and quickly deactivated and hacked.",2,755,"['the', 'video', 'says', '``', 'totally', 'secure', '.', ""''"", 'how', '?', 'those', 'things', 'are', 'going', 'to', 'get', 'stolen', 'left', 'and', 'right', 'and', 'quickly', 'deactivated', 'and', 'hacked', '.']",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WTiXTUF_eUk,Heath 2671 uhhh they are usually guarded by a person and that person can controll it if needed ?,2,758,"['heath', 'uhhh', 'they', 'are', 'usually', 'guarded', 'by', 'a', 'person', 'and', 'that', 'person', 'can', 'controll', 'it', 'if', 'needed', '?']",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
y8iTgVA2ykA,They remind me of mouse droids from Star Wars!,2,762,"['they', 'remind', 'me', 'of', 'mouse', 'droids', 'from', 'star', 'wars', '!']",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
y8iTgVA2ykA,Would love to see what would happen if the hood had this lol.,2,766,"['would', 'love', 'to', 'see', 'what', 'would', 'happen', 'if', 'the', 'hood', 'had', 'this', 'lol', '.']",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
y8iTgVA2ykA,Robot that serves people lol,2,770,"['robot', 'that', 'serves', 'people', 'lol']",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
y8iTgVA2ykA,We‚Äôre missing the best part. The actual deliver‚Ä?2,771,"['we', '‚Ä?, 're', 'missing', 'the', 'best', 'part', '.', 'the', 'actual', 'deliver‚Ä?]",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
y8iTgVA2ykA,Where do the Clone Troopers come out of?,2,772,"['where', 'do', 'the', 'clone', 'troopers', 'come', 'out', 'of', '?']",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
y8iTgVA2ykA,What does it do when it encounters stairs ?,2,775,"['what', 'does', 'it', 'do', 'when', 'it', 'encounters', 'stairs', '?']",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
y8iTgVA2ykA,"Imagine they had something nice like this in NYC. It would get robbed, destroyed and vandalized In Minutes. Ppl are fucking assh9les in NYC",2,777,"['imagine', 'they', 'had', 'something', 'nice', 'like', 'this', 'in', 'nyc', '.', 'it', 'would', 'get', 'robbed', ',', 'destroyed', 'and', 'vandalized', 'in', 'minutes', '.', 'ppl', 'are', 'fucking', 'assh9les', 'in', 'nyc']",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
y8iTgVA2ykA,I wanted to see him the robot work through that wet driveway. Very cool,2,778,"['i', 'wanted', 'to', 'see', 'him', 'the', 'robot', 'work', 'through', 'that', 'wet', 'driveway', '.', 'very', 'cool']",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
y8iTgVA2ykA,‚Äúit‚Ä?looks like a him to me‚Ä? It identifies as he/him,2,780,"['‚Ä?, 'it', '‚Ä?, 'looks', 'like', 'a', 'him', 'to', 'me‚Ä?, '.', 'it', 'identifies', 'as', 'he/him']",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
y8iTgVA2ykA,"You refer the robot ""him""?",2,781,"['you', 'refer', 'the', 'robot', '``', 'him', ""''"", '?']",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
y8iTgVA2ykA,grinning_face_with_smiling_eyes,2,787,['grinning_face_with_smiling_eyes'],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
y8iTgVA2ykA,I wonder if I can buy a delivery robot and have it deliver itself..?,2,789,"['i', 'wonder', 'if', 'i', 'can', 'buy', 'a', 'delivery', 'robot', 'and', 'have', 'it', 'deliver', 'itself', '..', '?']",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
y8iTgVA2ykA,Open box only.,2,790,"['open', 'box', 'only', '.']",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
y8iTgVA2ykA,What if the robot gets hit by something or any vehicle? The repairing will cost you more than to hire a delivery person,2,791,"['what', 'if', 'the', 'robot', 'gets', 'hit', 'by', 'something', 'or', 'any', 'vehicle', '?', 'the', 'repairing', 'will', 'cost', 'you', 'more', 'than', 'to', 'hire', 'a', 'delivery', 'person']",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
y8iTgVA2ykA,we have these on my campus and they like wait to go into the street until there are no cars lol,2,794,"['we', 'have', 'these', 'on', 'my', 'campus', 'and', 'they', 'like', 'wait', 'to', 'go', 'into', 'the', 'street', 'until', 'there', 'are', 'no', 'cars', 'lol']",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
y8iTgVA2ykA,Maurya you are clearly underage judging by your comment. Medical bills cost more than to fix a robot.,2,797,"['maurya', 'you', 'are', 'clearly', 'underage', 'judging', 'by', 'your', 'comment', '.', 'medical', 'bills', 'cost', 'more', 'than', 'to', 'fix', 'a', 'robot', '.']",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
y8iTgVA2ykA,#NAME?,2,798,"['pubg', 'mobile', 'the', 'person', 'will', 'pay', 'his', 'medical', 'bill', 'himself', 'xd']",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
y8iTgVA2ykA,Ok what if the delivery person gets hit by something?,2,799,"['ok', 'what', 'if', 'the', 'delivery', 'person', 'gets', 'hit', 'by', 'something', '?']",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yEmjGo72a7g,"Don't say hi to a machine, your confused it's not living.",2,800,"['do', ""n't"", 'say', 'hi', 'to', 'a', 'machine', ',', 'your', 'confused', 'it', ""'s"", 'not', 'living', '.']",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yEmjGo72a7g,These are NOT self driving. They are remote controlled by staff in the U.S. and India.,2,801,"['these', 'are', 'not', 'self', 'driving', '.', 'they', 'are', 'remote', 'controlled', 'by', 'staff', 'in', 'the', 'u.s.', 'and', 'india', '.']",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yEmjGo72a7g,Do they disinfect the robots after a delivery is complete? Or does it goes from one house to the other spreading the ‚Äúvirus‚Ä?,2,802,"['do', 'they', 'disinfect', 'the', 'robots', 'after', 'a', 'delivery', 'is', 'complete', '?', 'or', 'does', 'it', 'goes', 'from', 'one', 'house', 'to', 'the', 'other', 'spreading', 'the', '‚Ä?, 'virus', '‚Ä?, '?']",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yEmjGo72a7g,"*Robot drops off food and says:* "" I'll be back!""",2,803,"['robot', 'drops', 'off', 'food', 'and', 'says', ':', '``', 'i', ""'ll"", 'be', 'back', '!', ""''""]",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yEmjGo72a7g,Robot rights?,2,807,"['robot', 'rights', '?']",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Is this Kara?...,2,811,"['is', 'this', 'kara', '?', '...']",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yMfzULjbqcM,What has the world come to,2,831,"['what', 'has', 'the', 'world', 'come', 'to']",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yMfzULjbqcM,"LOL wait until you come to Canada, our deliveries are still hand held no robots",2,836,"['lol', 'wait', 'until', 'you', 'come', 'to', 'canada', ',', 'our', 'deliveries', 'are', 'still', 'hand', 'held', 'no', 'robots']",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yMfzULjbqcM,He needs weapon. What if someone tries to steal robot?,2,850,"['he', 'needs', 'weapon', '.', 'what', 'if', 'someone', 'tries', 'to', 'steal', 'robot', '?']",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yotkHS5JDvc,Category: sport?,2,859,"['category', ':', 'sport', '?']",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yotkHS5JDvc,Where are these things? Cause I‚Äôve never seen them before.,2,860,"['where', 'are', 'these', 'things', '?', 'cause', 'i', '‚Ä?, 've', 'never', 'seen', 'them', 'before', '.']",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yotkHS5JDvc,We have them in California,2,861,"['we', 'have', 'them', 'in', 'california']",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yotkHS5JDvc,its a starship robot that delivers food,2,862,"['its', 'a', 'starship', 'robot', 'that', 'delivers', 'food']",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Why was this suddenly recommended to me?,2,864,"['why', 'was', 'this', 'suddenly', 'recommended', 'to', 'me', '?']",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yotkHS5JDvc,Oh shit it has happened before lol,2,865,"['oh', 'shit', 'it', 'has', 'happened', 'before', 'lol']",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YZ_XxGn4a60,RALF from Flight of the Navigator!!,2,867,"['ralf', 'from', 'flight', 'of', 'the', 'navigator', '!', '!']",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YZ_XxGn4a60,Why do we have to tip a robot why do we have to tip a robot someone answer me,2,868,"['why', 'do', 'we', 'have', 'to', 'tip', 'a', 'robot', 'why', 'do', 'we', 'have', 'to', 'tip', 'a', 'robot', 'someone', 'answer', 'me']",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YZ_XxGn4a60,Where do sign up to be a controller,2,872,"['where', 'do', 'sign', 'up', 'to', 'be', 'a', 'controller']",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YZ_XxGn4a60,How is that a robot? More like an RC-Car. What is the point if you still need a person to drive it?,2,873,"['how', 'is', 'that', 'a', 'robot', '?', 'more', 'like', 'an', 'rc-car', '.', 'what', 'is', 'the', 'point', 'if', 'you', 'still', 'need', 'a', 'person', 'to', 'drive', 'it', '?']",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YZ_XxGn4a60,"Yes and no, would you use expansive gear in a dangerous neighborhood which generates not enough money? Maybe. Until now this is a gimmic.",2,874,"['yes', 'and', 'no', ',', 'would', 'you', 'use', 'expansive', 'gear', 'in', 'a', 'dangerous', 'neighborhood', 'which', 'generates', 'not', 'enough', 'money', '?', 'maybe', '.', 'until', 'now', 'this', 'is', 'a', 'gimmic', '.']",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YZ_XxGn4a60,Because if its in a dangerous neighborhood it wont be a person being found under a bridge,2,875,"['because', 'if', 'its', 'in', 'a', 'dangerous', 'neighborhood', 'it', 'wont', 'be', 'a', 'person', 'being', 'found', 'under', 'a', 'bridge']",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YZ_XxGn4a60,This will be the thing that makes city planners fix wheel chair ramps and pedestrian lanes,2,876,"['this', 'will', 'be', 'the', 'thing', 'that', 'makes', 'city', 'planners', 'fix', 'wheel', 'chair', 'ramps', 'and', 'pedestrian', 'lanes']",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YZ_XxGn4a60,Build a tougher robot to handle the terrain.,2,877,"['build', 'a', 'tougher', 'robot', 'to', 'handle', 'the', 'terrain', '.']",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YZ_XxGn4a60,And I thought they really drive themselves lol,2,878,"['and', 'i', 'thought', 'they', 'really', 'drive', 'themselves', 'lol']",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YZ_XxGn4a60,I would be entertained for hours playing basically with a remote RC car watching people react to this driving by.,2,885,"['i', 'would', 'be', 'entertained', 'for', 'hours', 'playing', 'basically', 'with', 'a', 'remote', 'rc', 'car', 'watching', 'people', 'react', 'to', 'this', 'driving', 'by', '.']",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YZ_XxGn4a60,Nah just a 5 dollar delivery fee no thanks,2,887,"['nah', 'just', 'a', 'dollar', 'delivery', 'fee', 'no', 'thanks']",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YZ_XxGn4a60,Why tip?,2,890,"['why', 'tip', '?']",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zl6tnMaU0Ns,Next things next these things will come out the back of a driverless van. There will be delivery drones oh yeah dig it,2,891,"['next', 'things', 'next', 'these', 'things', 'will', 'come', 'out', 'the', 'back', 'of', 'a', 'driverless', 'van', '.', 'there', 'will', 'be', 'delivery', 'drones', 'oh', 'yeah', 'dig', 'it']",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zl6tnMaU0Ns,Thank you very much Jimmy.lol,2,892,"['thank', 'you', 'very', 'much', 'jimmy.lol']",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zl6tnMaU0Ns,How times have changed from the Co op delivery on a push bike.,2,909,"['how', 'times', 'have', 'changed', 'from', 'the', 'co', 'op', 'delivery', 'on', 'a', 'push', 'bike', '.']",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zl6tnMaU0Ns,Yeah they‚Äôre everywhere like scooters,2,911,"['yeah', 'they', '‚Ä?, 're', 'everywhere', 'like', 'scooters']",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
