comment_id,comment_author,comment_time,parent_id,is_reply,video_id,pure_text,label,index,cleaned_text,text_len
UgyX95I5D3pDm4dfMNx4AaABAg,nArLyNaRdi,2022-08-01T02:13:37Z,UgyX95I5D3pDm4dfMNx4AaABAg,False,Gz8JK6-VfFY,There is actually someone piloting that via remote control,2,1373,"['there', 'is', 'actually', 'someone', 'piloting', 'that', 'via', 'remote', 'control']",9
UgyX95I5D3pDm4dfMNx4AaABAg.9eAHsI1YjHD9fV1NHWL7N0,nArLyNaRdi,2022-09-03T00:04:53Z,UgyX95I5D3pDm4dfMNx4AaABAg,True,Gz8JK6-VfFY,why don’t you do a little research and you will find out it isn’t absurd at all and it’s actually how they function. There was a whole news report on it.,2,1374,"['why', 'don', '’', 't', 'you', 'do', 'a', 'little', 'research', 'and', 'you', 'will', 'find', 'out', 'it', 'isn', '’', 't', 'absurd', 'at', 'all', 'and', 'it', '’', 's', 'actually', 'how', 'they', 'function', '.', 'there', 'was', 'a', 'whole', 'news', 'report', 'on', 'it', '.']",39
UgyX95I5D3pDm4dfMNx4AaABAg.9eAHsI1YjHD9eKc7yd7s2d,OMAD CAROLINE,2022-08-05T02:31:48Z,UgyX95I5D3pDm4dfMNx4AaABAg,True,Gz8JK6-VfFY,I did not know that!,2,1376,"['i', 'did', 'not', 'know', 'that', '!']",6
Ugw2uqv0z5kHk-QdiMF4AaABAg.9dNy8FtGqdL9dY3cdCXfTO,OMAD CAROLINE,2022-07-16T11:19:31Z,Ugw2uqv0z5kHk-QdiMF4AaABAg,True,Gz8JK6-VfFY,Haven't heard much but I guess they have an obnoxious alarm on them Lol,2,1379,"['have', ""n't"", 'heard', 'much', 'but', 'i', 'guess', 'they', 'have', 'an', 'obnoxious', 'alarm', 'on', 'them', 'lol']",15
UgziLperHYyXff-QGit4AaABAg,Vahe Petrosyan,2022-06-30T22:40:13Z,UgziLperHYyXff-QGit4AaABAg,False,Gz8JK6-VfFY,They recording you recording them,2,1380,"['they', 'recording', 'you', 'recording', 'them']",5
UgziLperHYyXff-QGit4AaABAg.9cv4oCG2e7X9cvTbUK_ifT,OMAD CAROLINE,2022-07-01T02:16:56Z,UgziLperHYyXff-QGit4AaABAg,True,Gz8JK6-VfFY,Hahaha probably,2,1381,"['hahaha', 'probably']",2
UgzHeb8JuihNUIdHK1x4AaABAg.9b8OFKLeKWm9lBWI5tktVx,mzunique27,2023-01-22T13:18:36Z,UgzHeb8JuihNUIdHK1x4AaABAg,True,Gz8JK6-VfFY,In Charlotte they're pink too with heart eyes,2,1383,"['in', 'charlotte', 'they', ""'re"", 'pink', 'too', 'with', 'heart', 'eyes']",9
UgxgLpmkImWEZnpnnYR4AaABAg,KittyOzzy,2022-04-08T07:41:42Z,UgxgLpmkImWEZnpnnYR4AaABAg,False,Gz8JK6-VfFY,Where can I buy this drone,2,1388,"['where', 'can', 'i', 'buy', 'this', 'drone']",6
UgyG6zfs5MTYIn_XJwt4AaABAg,NonnaGrace,2021-09-22T23:15:25Z,UgyG6zfs5MTYIn_XJwt4AaABAg,False,Gz8JK6-VfFY,I wonder if anyone has stolen the food from it. ,2,1400,"['i', 'wonder', 'if', 'anyone', 'has', 'stolen', 'the', 'food', 'from', 'it', '.']",11
UgyG6zfs5MTYIn_XJwt4AaABAg.9SbaTAWO3xU9kADYLp882P,Cipher,2022-12-28T04:44:10Z,UgyG6zfs5MTYIn_XJwt4AaABAg,True,Gz8JK6-VfFY,you can pinpoint its location for the police. That should do it.,2,1401,"['you', 'can', 'pinpoint', 'its', 'location', 'for', 'the', 'police', '.', 'that', 'should', 'do', 'it', '.']",14
UgyG6zfs5MTYIn_XJwt4AaABAg.9SbaTAWO3xU9T9OfqtTnKq,ncls. Design,2021-10-06T11:37:07Z,UgyG6zfs5MTYIn_XJwt4AaABAg,True,Gz8JK6-VfFY,"The earlier versions actually didn't have an alarm but it's also not really necessary since they are locked, stacked with cameras and constantly tracked with GPS. The alarm is just a gadget. But surprisingly, the robots don't really get ambushed anyways.",2,1406,"['the', 'earlier', 'versions', 'actually', 'did', ""n't"", 'have', 'an', 'alarm', 'but', 'it', ""'s"", 'also', 'not', 'really', 'necessary', 'since', 'they', 'are', 'locked', ',', 'stacked', 'with', 'cameras', 'and', 'constantly', 'tracked', 'with', 'gps', '.', 'the', 'alarm', 'is', 'just', 'a', 'gadget', '.', 'but', 'surprisingly', ',', 'the', 'robots', 'do', ""n't"", 'really', 'get', 'ambushed', 'anyways', '.']",49
UgyG6zfs5MTYIn_XJwt4AaABAg.9SbaTAWO3xU9T9NFevmPLG,Century :p,2021-10-06T11:24:40Z,UgyG6zfs5MTYIn_XJwt4AaABAg,True,Gz8JK6-VfFY,"I believe so, I heard somewhere if you pick it up it plays a alarm. But that might just be the one that’s on the campus.",2,1407,"['i', 'believe', 'so', ',', 'i', 'heard', 'somewhere', 'if', 'you', 'pick', 'it', 'up', 'it', 'plays', 'a', 'alarm', '.', 'but', 'that', 'might', 'just', 'be', 'the', 'one', 'that', '’', 's', 'on', 'the', 'campus', '.']",31
UgyG6zfs5MTYIn_XJwt4AaABAg.9SbaTAWO3xU9T8DDj1wAxY,ncls. Design,2021-10-06T00:37:46Z,UgyG6zfs5MTYIn_XJwt4AaABAg,True,Gz8JK6-VfFY,Are you sure? Is it already the version that has an alarm?,2,1408,"['are', 'you', 'sure', '?', 'is', 'it', 'already', 'the', 'version', 'that', 'has', 'an', 'alarm', '?']",14
UgwnuOi7WaKoArjcUOh4AaABAg.9mE_lPsR0SV9mEk8CZPLWK,Leonardo Rossetti,2023-02-17T15:57:27Z,UgwnuOi7WaKoArjcUOh4AaABAg,True,jbdC3CHXq4g,"Good point! I can't speak to the power reserve, but I can tell you that - in Mountain View - they used to be stored and charged in a grocery store in front of which they were usually parked in stand by during the day. So I'm imagining you need a business to host them for the night.",2,1412,"['good', 'point', '!', 'i', 'ca', ""n't"", 'speak', 'to', 'the', 'power', 'reserve', ',', 'but', 'i', 'can', 'tell', 'you', 'that', 'in', 'mountain', 'view', 'they', 'used', 'to', 'be', 'stored', 'and', 'charged', 'in', 'a', 'grocery', 'store', 'in', 'front', 'of', 'which', 'they', 'were', 'usually', 'parked', 'in', 'stand', 'by', 'during', 'the', 'day', '.', 'so', 'i', ""'m"", 'imagining', 'you', 'need', 'a', 'business', 'to', 'host', 'them', 'for', 'the', 'night', '.']",62
UgwhKXLhXzPDf1Hz2MJ4AaABAg.9mE_Pu4DcHu9mEkGfiMNA7,Leonardo Rossetti,2023-02-17T15:58:36Z,UgwhKXLhXzPDf1Hz2MJ4AaABAg,True,jbdC3CHXq4g,"Yeah, I agree electric bikes can really cover a good part of your needs. I'd say except for when you have to go buy a lot of groceries or if you have to transport someone around...",2,1413,"['yeah', ',', 'i', 'agree', 'electric', 'bikes', 'can', 'really', 'cover', 'a', 'good', 'part', 'of', 'your', 'needs', '.', 'i', ""'d"", 'say', 'except', 'for', 'when', 'you', 'have', 'to', 'go', 'buy', 'a', 'lot', 'of', 'groceries', 'or', 'if', 'you', 'have', 'to', 'transport', 'someone', 'around', '...']",40
UgwPnryNG-ouzHRAVfV4AaABAg,Khasi,2022-10-29T21:00:02Z,UgwPnryNG-ouzHRAVfV4AaABAg,False,jbdC3CHXq4g,This gonna work better in countries like japan,2,1435,"['this', 'gon', 'na', 'work', 'better', 'in', 'countries', 'like', 'japan']",9
UgwPnryNG-ouzHRAVfV4AaABAg.9hmTXIFa_8v9hmUyNTy9cO,Leonardo Rossetti,2022-10-29T21:12:36Z,UgwPnryNG-ouzHRAVfV4AaABAg,True,jbdC3CHXq4g,"That's an interesting POV... Why would it work better in Japan? My idea of JP is that's way more crowded and chaotic than suburban California, hence more difficult for it to navigate around... No?",2,1437,"['that', ""'s"", 'an', 'interesting', 'pov', '...', 'why', 'would', 'it', 'work', 'better', 'in', 'japan', '?', 'my', 'idea', 'of', 'jp', 'is', 'that', ""'s"", 'way', 'more', 'crowded', 'and', 'chaotic', 'than', 'suburban', 'california', ',', 'hence', 'more', 'difficult', 'for', 'it', 'to', 'navigate', 'around', '...', 'no', '?']",41
UgzjjKp8l-8gqtNO8mh4AaABAg.9hDP0PyRiLu9hEgrlE04zL,Leonardo Rossetti,2022-10-16T08:51:53Z,UgzjjKp8l-8gqtNO8mh4AaABAg,True,jbdC3CHXq4g,"Johanan I hear you but... Would you tip a robot? And... Would you get a delivery from a person just because you wanna tip them? Good point tho, maybe they should include a way to tip the restaurant instead of the delivery robot ‍️",2,1439,"['johanan', 'i', 'hear', 'you', 'but', '...', 'would', 'you', 'tip', 'a', 'robot', '?', 'and', '...', 'would', 'you', 'get', 'a', 'delivery', 'from', 'a', 'person', 'just', 'because', 'you', 'wan', 'na', 'tip', 'them', '?', 'good', 'point', 'tho', ',', 'maybe', 'they', 'should', 'include', 'a', 'way', 'to', 'tip', 'the', 'restaurant', 'instead', 'of', 'the', 'delivery', 'robot', '\u200d️']",50
UgzjjKp8l-8gqtNO8mh4AaABAg.9hDP0PyRiLu9hDeTmdaI3R,Leonardo Rossetti,2022-10-15T23:11:45Z,UgzjjKp8l-8gqtNO8mh4AaABAg,True,jbdC3CHXq4g,"I tend to disagree on this one. What does the mean of transportation have to do with the quality of what you order? Does the type of DoorDasher or Uber driver you get assigned to your delivery change the way the food is prepared or taste? Of course assuming this ""toy"" doesn't take way longer than a human to bring you the food, making it stale or cold.",2,1441,"['i', 'tend', 'to', 'disagree', 'on', 'this', 'one', '.', 'what', 'does', 'the', 'mean', 'of', 'transportation', 'have', 'to', 'do', 'with', 'the', 'quality', 'of', 'what', 'you', 'order', '?', 'does', 'the', 'type', 'of', 'doordasher', 'or', 'uber', 'driver', 'you', 'get', 'assigned', 'to', 'your', 'delivery', 'change', 'the', 'way', 'the', 'food', 'is', 'prepared', 'or', 'taste', '?', 'of', 'course', 'assuming', 'this', '``', 'toy', ""''"", 'does', ""n't"", 'take', 'way', 'longer', 'than', 'a', 'human', 'to', 'bring', 'you', 'the', 'food', ',', 'making', 'it', 'stale', 'or', 'cold', '.']",76
UgzZFzOnVAKL5DWg78h4AaABAg.9gzEpF5bzrl9gzPDKs1mkp,Leonardo Rossetti,2022-10-10T01:01:05Z,UgzZFzOnVAKL5DWg78h4AaABAg,True,jbdC3CHXq4g,you're kidding but you'd be surprised by what kinda weird reactions different people have towards these robots!,2,1444,"['you', ""'re"", 'kidding', 'but', 'you', ""'d"", 'be', 'surprised', 'by', 'what', 'kinda', 'weird', 'reactions', 'different', 'people', 'have', 'towards', 'these', 'robots', '!']",20
UgwcrDGvrnrr_aN-iVp4AaABAg.9fdOMBBJdcn9fdUaNOiQ4T,Leonardo Rossetti,2022-09-06T16:13:22Z,UgwcrDGvrnrr_aN-iVp4AaABAg,True,jbdC3CHXq4g,"Eheh, I think they do have a plan B as it can be remotely controlled out of issues!",2,1446,"['eheh', ',', 'i', 'think', 'they', 'do', 'have', 'a', 'plan', 'b', 'as', 'it', 'can', 'be', 'remotely', 'controlled', 'out', 'of', 'issues', '!']",20
UgyXxFxpHfv_74MBL0N4AaABAg,ADR G,2021-04-13T00:30:22Z,UgyXxFxpHfv_74MBL0N4AaABAg,False,JNyxVMsBSS0,Been seeing this in Northern Va,2,1475,"['been', 'seeing', 'this', 'in', 'northern', 'va']",6
UgzmqXwJo8dN9Vyv5B94AaABAg,Mr.Sarcastic,2021-04-12T23:47:08Z,UgzmqXwJo8dN9Vyv5B94AaABAg,False,JNyxVMsBSS0,We have these on campus across America that deliver food to college students,2,1480,"['we', 'have', 'these', 'on', 'campus', 'across', 'america', 'that', 'deliver', 'food', 'to', 'college', 'students']",13
UgyGJWg_0EGM5J880bZ4AaABAg,Akash Chopra,2021-04-12T23:36:44Z,UgyGJWg_0EGM5J880bZ4AaABAg,False,JNyxVMsBSS0,Many companies have been doing this 4-5 years now.,2,1482,"['many', 'companies', 'have', 'been', 'doing', 'this', 'years', 'now', '.']",9
Ugz7dXmr6hLi5waWPT54AaABAg,C Cubed Miniatures,2021-04-12T23:36:17Z,Ugz7dXmr6hLi5waWPT54AaABAg,False,JNyxVMsBSS0,Hasnt Ethiopia been doing this for years already?,2,1483,"['hasnt', 'ethiopia', 'been', 'doing', 'this', 'for', 'years', 'already', '?']",9
UgyGZVFVsZsEIWB3Uyx4AaABAg.9M2sIzf1I6E9M68eeAK-RM,Cole Morton,2021-04-14T05:39:39Z,UgyGZVFVsZsEIWB3Uyx4AaABAg,True,JNyxVMsBSS0,I'm speculating on a future where these robots become mainstream established. What are your thoughts on the future of public robot legislation (including my comment)?,2,1490,"['i', ""'m"", 'speculating', 'on', 'a', 'future', 'where', 'these', 'robots', 'become', 'mainstream', 'established', '.', 'what', 'are', 'your', 'thoughts', 'on', 'the', 'future', 'of', 'public', 'robot', 'legislation', 'including', 'my', 'comment', '?']",28
UgyGZVFVsZsEIWB3Uyx4AaABAg.9M2sIzf1I6E9M3_2ERj9Kx,Brandon D,2021-04-13T05:41:13Z,UgyGZVFVsZsEIWB3Uyx4AaABAg,True,JNyxVMsBSS0,wait they’re in San Jose too?,2,1494,"['wait', 'they', '’', 're', 'in', 'san', 'jose', 'too', '?']",9
UgzUnvypgZ_rnkDnOnx4AaABAg.9M2s4hyBe-_9M3ZuZQuYe-,Brandon D,2021-04-13T05:40:02Z,UgzUnvypgZ_rnkDnOnx4AaABAg,True,JNyxVMsBSS0,"in the Bay Area, Palo Alto",2,1500,"['in', 'the', 'bay', 'area', ',', 'palo', 'alto']",7
UgzUnvypgZ_rnkDnOnx4AaABAg.9M2s4hyBe-_9M3FYT9G9ab,Vanguard Supreme 2.0,2021-04-13T02:42:07Z,UgzUnvypgZ_rnkDnOnx4AaABAg,True,JNyxVMsBSS0,Same on my council estate in the 🇬🇧,2,1503,"['same', 'on', 'my', 'council', 'estate', 'in', 'the', '🇬🇧']",8
UgzUnvypgZ_rnkDnOnx4AaABAg.9M2s4hyBe-_9M2ztenKZzC,ry ag,2021-04-13T00:16:36Z,UgzUnvypgZ_rnkDnOnx4AaABAg,True,JNyxVMsBSS0,you must live in a different l.a because I never see robots rolling down my street,2,1504,"['you', 'must', 'live', 'in', 'a', 'different', 'l.a', 'because', 'i', 'never', 'see', 'robots', 'rolling', 'down', 'my', 'street']",16
UgzUnvypgZ_rnkDnOnx4AaABAg.9M2s4hyBe-_9M2uiCXtdDB,wesbecool,2021-04-12T23:31:21Z,UgzUnvypgZ_rnkDnOnx4AaABAg,True,JNyxVMsBSS0,California is actually where similar robots are already being used,2,1506,"['california', 'is', 'actually', 'where', 'similar', 'robots', 'are', 'already', 'being', 'used']",10
Ugx0e6mVVoNLv9RPXVd4AaABAg.9M2rfWtJ29m9M2s8UyJ7I9,Bob Sherwood,2021-04-12T23:08:51Z,Ugx0e6mVVoNLv9RPXVd4AaABAg,True,JNyxVMsBSS0,"It would have trackers on it, and it’s probably super heavy, anyway",2,1509,"['it', 'would', 'have', 'trackers', 'on', 'it', ',', 'and', 'it', '’', 's', 'probably', 'super', 'heavy', ',', 'anyway']",16
UgwD5iG4uipEXq6w-5B4AaABAg,David Vitrano,2022-02-25T05:28:11Z,UgwD5iG4uipEXq6w-5B4AaABAg,False,JuPAdNe1L1w,I would love to see these things be the size of normal shopping carts.,2,1517,"['i', 'would', 'love', 'to', 'see', 'these', 'things', 'be', 'the', 'size', 'of', 'normal', 'shopping', 'carts', '.']",15
UgwD5iG4uipEXq6w-5B4AaABAg.9YrNL1c3pgq9eHwv__il9d,Youtube Explorer,2022-08-04T01:35:45Z,UgwD5iG4uipEXq6w-5B4AaABAg,True,JuPAdNe1L1w,You would ride one wouldn't you?,2,1519,"['you', 'would', 'ride', 'one', 'would', ""n't"", 'you', '?']",8
UgyfawSGG2rZsJhikPJ4AaABAg,Michael Sorrells,2022-02-01T16:27:47Z,UgyfawSGG2rZsJhikPJ4AaABAg,False,JuPAdNe1L1w,I see them on Oakdale road,2,1521,"['i', 'see', 'them', 'on', 'oakdale', 'road']",6
Ugw3hpEeJqb9E9lnv_R4AaABAg.9T2bbPTzcom9fSI8xK6bto,bUd D Dove,2022-09-01T22:33:45Z,Ugw3hpEeJqb9E9lnv_R4AaABAg,True,JuPAdNe1L1w,We can only hope he recycles and comes back as an MPD Taser.,2,1525,"['we', 'can', 'only', 'hope', 'he', 'recycles', 'and', 'comes', 'back', 'as', 'an', 'mpd', 'taser', '.']",14
Ugytxxrdw52RsiTPX2R4AaABAg.9KIZwPTcNqz9Z7Svwu8NYs,DeVille,2022-03-03T20:44:09Z,Ugytxxrdw52RsiTPX2R4AaABAg,True,JuPAdNe1L1w,When you order you push a button when you get it and it unlocks so you an open it,2,1536,"['when', 'you', 'order', 'you', 'push', 'a', 'button', 'when', 'you', 'get', 'it', 'and', 'it', 'unlocks', 'so', 'you', 'an', 'open', 'it']",19
Ugytxxrdw52RsiTPX2R4AaABAg.9KIZwPTcNqz9Q7eWDIFGbq,Asian_Chopsticks,2021-07-23T05:51:33Z,Ugytxxrdw52RsiTPX2R4AaABAg,True,JuPAdNe1L1w,"Don’t worry, if you download the app and when it comes to your door, you can remotely open it from the app",2,1537,"['don', '’', 't', 'worry', ',', 'if', 'you', 'download', 'the', 'app', 'and', 'when', 'it', 'comes', 'to', 'your', 'door', ',', 'you', 'can', 'remotely', 'open', 'it', 'from', 'the', 'app']",26
Ugytxxrdw52RsiTPX2R4AaABAg.9KIZwPTcNqz9LlpRFD1dBh,Joyce Lee,2021-04-05T22:58:52Z,Ugytxxrdw52RsiTPX2R4AaABAg,True,JuPAdNe1L1w,I was wondering the same thing.,2,1538,"['i', 'was', 'wondering', 'the', 'same', 'thing', '.']",7
Ugx694DE4_KwQTTFGK14AaABAg.9IvBVokNnYn9eHx85vVqPb,Youtube Explorer,2022-08-04T01:37:36Z,Ugx694DE4_KwQTTFGK14AaABAg,True,JuPAdNe1L1w,Maybe have one deliver you money?,2,1542,"['maybe', 'have', 'one', 'deliver', 'you', 'money', '?']",7
UgxlMqa1-o9_zj9RYjp4AaABAg,manuel moreno,2020-12-28T13:57:55Z,UgxlMqa1-o9_zj9RYjp4AaABAg,False,JuPAdNe1L1w,I've seen these little guys yesterday by DQ,2,1548,"['i', ""'ve"", 'seen', 'these', 'little', 'guys', 'yesterday', 'by', 'dq']",9
UgxHz0WiQMv7okl1vJp4AaABAg,ubi kentang,2020-12-18T06:40:35Z,UgxHz0WiQMv7okl1vJp4AaABAg,False,JuPAdNe1L1w,can it like go into a lift? would it lose signal once inside?,2,1549,"['can', 'it', 'like', 'go', 'into', 'a', 'lift', '?', 'would', 'it', 'lose', 'signal', 'once', 'inside', '?']",15
Ugy4eHYQI4UIkGs6ayN4AaABAg,Catherine,2020-11-26T00:16:08Z,Ugy4eHYQI4UIkGs6ayN4AaABAg,False,JuPAdNe1L1w,What is the delivery range? ,2,1553,"['what', 'is', 'the', 'delivery', 'range', '?']",6
UgxK_wdoYzrHqVcw01p4AaABAg.9GUjkk37mxZ9SDD57_ySxU,JS10,2021-09-13T02:41:25Z,UgxK_wdoYzrHqVcw01p4AaABAg,True,JuPAdNe1L1w,Lmao they probably found another job within the company they worked with no need to get so worked up about the future,2,1557,"['lmao', 'they', 'probably', 'found', 'another', 'job', 'within', 'the', 'company', 'they', 'worked', 'with', 'no', 'need', 'to', 'get', 'so', 'worked', 'up', 'about', 'the', 'future']",22
UgzLVdNZaLxkruwH8yN4AaABAg.9A6DZ8_R1cJ9IFceiaUCsF,Exp,2021-01-08T11:58:08Z,UgzLVdNZaLxkruwH8yN4AaABAg,True,kuAvabGSgdo,Taking one job and creating few others. There is operating companies taking care of these and maintaining them.,2,1576,"['taking', 'one', 'job', 'and', 'creating', 'few', 'others', '.', 'there', 'is', 'operating', 'companies', 'taking', 'care', 'of', 'these', 'and', 'maintaining', 'them', '.']",20
UgzDzACUOYGRhDyfUAZ4AaABAg,L1nc,2022-07-25T18:23:42Z,UgzDzACUOYGRhDyfUAZ4AaABAg,False,kuAvabGSgdo,I need to buy one that can go up and down stairs and get in and out of my car.,2,1586,"['i', 'need', 'to', 'buy', 'one', 'that', 'can', 'go', 'up', 'and', 'down', 'stairs', 'and', 'get', 'in', 'and', 'out', 'of', 'my', 'car', '.']",21
UgygJpjoMzszw3WVSm54AaABAg,Naiyah Patel,2022-01-10T21:21:08Z,UgygJpjoMzszw3WVSm54AaABAg,False,kuAvabGSgdo,No one is controlling playmates it is all controlled through AI that’s the same with all robots,2,1592,"['no', 'one', 'is', 'controlling', 'playmates', 'it', 'is', 'all', 'controlled', 'through', 'ai', 'that', '’', 's', 'the', 'same', 'with', 'all', 'robots']",19
Ugy3lS_QcPH1YeEkCeN4AaABAg,Real Essay OG,2022-05-02T12:40:47Z,Ugy3lS_QcPH1YeEkCeN4AaABAg,False,kuAvabGSgdo,I've never seen these before until last week !!!,2,1594,"['i', ""'ve"", 'never', 'seen', 'these', 'before', 'until', 'last', 'week', '!', '!', '!']",12
UgxTPAs4vxdoe0IwKYt4AaABAg,Ghuleh Lotus,2020-08-02T01:48:28Z,UgxTPAs4vxdoe0IwKYt4AaABAg,False,kuAvabGSgdo,If I see one stuck on something should I help it?,2,1597,"['if', 'i', 'see', 'one', 'stuck', 'on', 'something', 'should', 'i', 'help', 'it', '?']",12
UgxTPAs4vxdoe0IwKYt4AaABAg.9Bq7VAkjdMs9GohaVasLae,Zion,2020-12-03T19:11:07Z,UgxTPAs4vxdoe0IwKYt4AaABAg,True,kuAvabGSgdo,but why poor robot,2,1598,"['but', 'why', 'poor', 'robot']",4
UgxTPAs4vxdoe0IwKYt4AaABAg.9Bq7VAkjdMs9Bsjgr7AVxl,pullman,2020-08-03T02:09:27Z,UgxTPAs4vxdoe0IwKYt4AaABAg,True,kuAvabGSgdo,yeah then ask for a tip,2,1602,"['yeah', 'then', 'ask', 'for', 'a', 'tip']",6
UgxrA5fhVPaplwTfxc14AaABAg,Shergill Family,2021-02-20T00:28:22Z,UgxrA5fhVPaplwTfxc14AaABAg,False,kuAvabGSgdo,I would ride it lol,2,1603,"['i', 'would', 'ride', 'it', 'lol']",5
UgxKL076b2IagP0vWFd4AaABAg,LadyJedi3,2022-07-11T02:32:18Z,UgxKL076b2IagP0vWFd4AaABAg,False,kuAvabGSgdo,I saw Yogi Steve from Electric Scooter Academy pass by one of these things. And I never even knew this/these existed. How do they work? program designed? Is someone following it is a remote control is there a video I can find a see how these work? I’ve seen the remote computerized floor cleaners at Walmart but this thing is weird. Are machine gun’s gonna pop out of it and start shooting if someone tries to steal the food ha ha ha,2,1609,"['i', 'saw', 'yogi', 'steve', 'from', 'electric', 'scooter', 'academy', 'pass', 'by', 'one', 'of', 'these', 'things', '.', 'and', 'i', 'never', 'even', 'knew', 'this/these', 'existed', '.', 'how', 'do', 'they', 'work', '?', 'program', 'designed', '?', 'is', 'someone', 'following', 'it', 'is', 'a', 'remote', 'control', 'is', 'there', 'a', 'video', 'i', 'can', 'find', 'a', 'see', 'how', 'these', 'work', '?', 'i', '’', 've', 'seen', 'the', 'remote', 'computerized', 'floor', 'cleaners', 'at', 'walmart', 'but', 'this', 'thing', 'is', 'weird', '.', 'are', 'machine', 'gun', '’', 's', 'gon', 'na', 'pop', 'out', 'of', 'it', 'and', 'start', 'shooting', 'if', 'someone', 'tries', 'to', 'steal', 'the', 'food', 'ha', 'ha', 'ha']",93
UgxgsDldcovaB4LZKfR4AaABAg,Joey Bu,2021-08-09T15:22:37Z,UgxgsDldcovaB4LZKfR4AaABAg,False,kuAvabGSgdo,I just wanna sit on top of it and ride it everywhere it’s going! It looks fun!,2,1614,"['i', 'just', 'wan', 'na', 'sit', 'on', 'top', 'of', 'it', 'and', 'ride', 'it', 'everywhere', 'it', '’', 's', 'going', '!', 'it', 'looks', 'fun', '!']",22
Ugx0LpVwBbCcoIp6zCd4AaABAg,Disabled_Batman,2021-05-06T00:27:33Z,Ugx0LpVwBbCcoIp6zCd4AaABAg,False,kuAvabGSgdo,dude I just saw this thing today! I didn't know what it was,2,1617,"['dude', 'i', 'just', 'saw', 'this', 'thing', 'today', '!', 'i', 'did', ""n't"", 'know', 'what', 'it', 'was']",15
UgwWDPVx8LMFywb93A94AaABAg,Backyard Camping,2020-05-08T20:49:20Z,UgwWDPVx8LMFywb93A94AaABAg,False,kuAvabGSgdo,Robot,2,1619,['robot'],1
UgwKv24vEmvyoVNdZQd4AaABAg,Gina Gunter,2020-09-25T21:58:32Z,UgwKv24vEmvyoVNdZQd4AaABAg,False,kuAvabGSgdo,Is someone controlling it or is it going by itself?,2,1622,"['is', 'someone', 'controlling', 'it', 'or', 'is', 'it', 'going', 'by', 'itself', '?']",11
UgwKv24vEmvyoVNdZQd4AaABAg.9E2KuH0XQEV9N-d7e1GFly,ud,2021-05-06T13:31:21Z,UgwKv24vEmvyoVNdZQd4AaABAg,True,kuAvabGSgdo,it's an artificial intelligence he can take action by himself,2,1623,"['it', ""'s"", 'an', 'artificial', 'intelligence', 'he', 'can', 'take', 'action', 'by', 'himself']",11
UgwKv24vEmvyoVNdZQd4AaABAg.9E2KuH0XQEV9IkmadiRKS7,Yunus Serin,2021-01-20T23:40:39Z,UgwKv24vEmvyoVNdZQd4AaABAg,True,kuAvabGSgdo,the robot controls itself,2,1624,"['the', 'robot', 'controls', 'itself']",4
UgwKv24vEmvyoVNdZQd4AaABAg.9E2KuH0XQEV9EA0mGgc60u,Austin’s Horseradish,2020-09-28T21:36:36Z,UgwKv24vEmvyoVNdZQd4AaABAg,True,kuAvabGSgdo,Yes it’s controlled by Hector Pablo at postmates headquarters,2,1625,"['yes', 'it', '’', 's', 'controlled', 'by', 'hector', 'pablo', 'at', 'postmates', 'headquarters']",11
UgwGd-BzB3I0bgsJKHh4AaABAg,Matt Wagner,2023-03-22T12:37:26Z,UgwGd-BzB3I0bgsJKHh4AaABAg,False,kuAvabGSgdo,"They aren’t very speedy, good for less than 1 mile trips",2,1629,"['they', 'aren', '’', 't', 'very', 'speedy', ',', 'good', 'for', 'less', 'than', 'mile', 'trips']",13
UgwfN9nuq-6G7XXIHWl4AaABAg,Asuna Exe,2020-12-21T14:55:22Z,UgwfN9nuq-6G7XXIHWl4AaABAg,False,kuAvabGSgdo,Wtf ...yesterday i watched an old otv podcast where they were talking about this robot and how it functions.... and now it get recommended to me.,2,1631,"['wtf', '...', 'yesterday', 'i', 'watched', 'an', 'old', 'otv', 'podcast', 'where', 'they', 'were', 'talking', 'about', 'this', 'robot', 'and', 'how', 'it', 'functions', '....', 'and', 'now', 'it', 'get', 'recommended', 'to', 'me', '.']",29
UgwcNmBTSGUwGFPlNlh4AaABAg,Yulia Debretseni,2020-08-14T07:36:04Z,UgwcNmBTSGUwGFPlNlh4AaABAg,False,kuAvabGSgdo,This robot does delivery without people's help? from a to b point?,2,1633,"['this', 'robot', 'does', 'delivery', 'without', 'people', ""'s"", 'help', '?', 'from', 'a', 'to', 'b', 'point', '?']",15
UgwcNmBTSGUwGFPlNlh4AaABAg.9CKdocoIMFV9FNUyRJgQOR,Zion,2020-10-28T23:41:55Z,UgwcNmBTSGUwGFPlNlh4AaABAg,True,kuAvabGSgdo,completely automated? With sensors and stuff? No one remotely controlling it from somewhere?,2,1636,"['completely', 'automated', '?', 'with', 'sensors', 'and', 'stuff', '?', 'no', 'one', 'remotely', 'controlling', 'it', 'from', 'somewhere', '?']",16
Ugw9Lcg0WBZJRwz7QId4AaABAg,Steve Steele,2021-11-12T18:03:53Z,Ugw9Lcg0WBZJRwz7QId4AaABAg,False,kuAvabGSgdo,"I love how it books when it's in the middle of the street, like it feels unsafe there.",2,1642,"['i', 'love', 'how', 'it', 'books', 'when', 'it', ""'s"", 'in', 'the', 'middle', 'of', 'the', 'street', ',', 'like', 'it', 'feels', 'unsafe', 'there', '.']",21
